DIDOLFI BZ INDEX,HASH11 BZ EQUITY,IVVB11 BZ EQUITY,KADIMLB BZ INDEX,KADLOFF BZ INDEX
3.791346,32.76,257.8,1.51174939,2.376443
3.79909,32.32,257.2,1.51984143,2.391776
3.820718,32.96,256.2,1.51749005,2.384247
3.810123,33.31,256.8,1.52522884,2.402761
3.81554,33.5,256.25,1.52694602,2.405441
3.83192,32.48,256.15,1.5311944,2.408489
3.834486,32.96,256.21,1.53415629,2.415129
3.817245,33.05,257.61,1.53594533,2.42403
3.819223,33.05,257.61,1.53622581,2.42393
3.817479,34.41,259,1.5224142,2.3999
3.818083,33.31,257.1,1.52447558,2.408348
3.804827,33.7,254.9,1.50878911,2.374788
3.805322,33.49,253.95,1.51706918,2.39069
3.791568,35.1,257.11,1.52290995,2.406485
3.792798,35.2,258.85,1.51815666,2.400742
3.793814,35.2,259.28,1.51490362,2.392977
3.794498,35.89,258.2,1.50843275,2.377531
3.806677,34.44,257.48,1.51348341,2.381885
3.808435,34.61,258.11,1.51788701,2.392579
3.820988,34.9,260.28,1.50326206,2.361973
3.833248,34.55,259,1.50238511,2.359231
3.84169,33.65,261.02,1.49388516,2.337433
3.857871,33.47,264.43,1.50141649,2.34937
3.877408,32.5,268.32,1.49703656,2.336413
3.87457,31,267.48,1.51243396,2.370613
3.873905,31.55,266.35,1.51765584,2.376715
3.896059,31.4,267.08,1.52396371,2.388649
3.889357,32.35,266.83,1.5243842,2.390151
3.881667,33.35,270.5,1.51633044,2.376041
3.86977,34.11,270.13,1.50653877,2.356748
3.872368,33.3,266.62,1.51854221,2.380033
3.891221,33.29,267.45,1.530546,2.401553
3.898962,33.5,273.01,1.52140173,2.381101
3.896586,33.47,273.44,1.52229116,2.385694
3.889189,33.85,272.75,1.5372423,2.421132
3.919498,34.66,275.25,1.54856995,2.438466
3.913558,35.48,277.15,1.52920266,2.40175
3.919381,36.42,276.25,1.53175332,2.402893
3.912244,40,275.85,1.52129379,2.385277
3.910347,40.62,277.7,1.52900149,2.399618
3.876811,40.49,276.35,1.52819877,2.408048
3.880783,40.95,276.7,1.53185995,2.414143
3.876495,40.86,272.3,1.53729982,2.427511
3.883248,40.6,273.8,1.53558159,2.421636
3.898268,41.15,280.3,1.5468975,2.442948
3.907264,41.19,282.2,1.53381616,2.418873
3.910604,43.55,280.42,1.53819144,2.430178
3.900403,44.47,278.2,1.55025251,2.458597
3.895199,46.89,279.95,1.54470409,2.442912
3.902012,48,281.1,1.53702528,2.422786
3.923422,49.08,282.74,1.54190563,2.431367
3.92776,52.3,282.34,1.53536894,2.41589
3.941002,49.25,279.86,1.5355461,2.416941
3.937123,52.97,280.42,1.54122503,2.429619
3.950755,53.9,282.62,1.55003916,2.443426
3.928925,55,283.75,1.53807823,2.425574
3.944711,57.15,283.25,1.53246382,2.406728
3.950907,56.36,286.24,1.54249984,2.42388
3.94623,57.12,285.57,1.54198178,2.424298
3.929942,55.09,285.75,1.53754032,2.42515
3.921199,53,284.4,1.52830316,2.415984
3.923458,51.55,288,1.52329529,2.409901
3.934338,49.22,289.52,1.53509247,2.428846
3.968334,50.73,288.75,1.54907863,2.45517
3.98529,50.84,289.3,1.54492023,2.446124
3.987008,49.57,290.62,1.53655455,2.429562
4.015383,54.07,288.33,1.53697699,2.425465
3.996384,53.45,288,1.52968737,2.418581
4.016837,52.45,290.66,1.54413859,2.448142
4.012375,54.25,292.6,1.54709095,2.454803
4.024835,53.83,294.7,1.54365935,2.443783
4.002491,51,292.7,1.53805956,2.437396
3.983761,50.84,291.95,1.54120876,2.442651
3.964606,52,289.01,1.54250883,2.450516
3.97271,52.08,292.81,1.5392207,2.438
3.965958,55.3,291,1.55201556,2.467889
3.962211,52.85,290.2,1.55901362,2.486962
3.984953,54.05,291,1.54656897,2.453738
4.004204,54.4,294.1,1.5436195,2.44438
3.995923,51.6,292.1,1.51944755,2.399324
4.005774,49.99,291.55,1.50901257,2.379833
4.031489,49.5,295.81,1.50149027,2.365162
4.031519,47.96,292.4,1.50289114,2.362422
4.047341,50.31,292.3,1.5019447,2.35859
4.026139,50.23,287,1.50564148,2.37417
4.025617,52.13,288.29,1.50572608,2.375843
4.010733,51.5,289.7,1.49839881,2.35775
4.022521,49.8,289.73,1.49677709,2.350133
4.023044,50,290.51,1.49649163,2.351951
4.00712,49.44,289.8,1.5079302,2.384338
3.971449,49.05,290.95,1.50541748,2.384727
3.983038,46.75,291,1.49066438,2.349062
3.941906,46.26,288,1.50046705,2.374447
3.950882,47.88,289.55,1.52062748,2.416574
3.929055,48.45,292.1,1.51781206,2.405975
3.920968,48.08,292.25,1.50701708,2.386078
3.923505,47.48,293.4,1.51022394,2.392619
3.909013,48.5,298.3,1.49418398,2.354389
3.904893,47.22,299.35,1.48406035,2.331475
3.878668,48.5,299.1,1.48621741,2.337843
3.89437,46.97,299.3,1.4952532,2.352111
3.917373,50.35,303.2,1.51011361,2.375106
3.918291,49.3,302.65,1.51023049,2.375949
3.906699,50.97,301.14,1.50447308,2.365878
3.893814,54.1,301.7,1.50491708,2.366061
3.900859,54.96,303.09,1.50438937,2.363467
3.922421,55.4,304.61,1.48913672,2.328762
3.919744,53.75,302.25,1.48551942,2.320715
3.939466,54.96,304.55,1.48355809,2.311997
3.923411,56,306.12,1.48620561,2.319466
3.921874,55.19,304.61,1.47571022,2.297048
3.936523,54.8,305.45,1.47273764,2.286173
3.929204,55.15,308.2,1.45970174,2.262816
3.915421,55.87,308,1.46045478,2.264481
3.934201,57.3,311.3,1.45982255,2.261772
3.960883,58.25,315.58,1.46342479,2.26217
3.923197,57.48,312.9,1.46996975,2.280641
4.031764,56.76,317.03,1.465215,2.24634
4.031859,57.04,320,1.46083346,2.23519
4.020048,55.06,320.52,1.46628571,2.251652
4.021,55.87,326,1.45691578,2.226345
4.021766,54.8,324.7,1.45279455,2.220315
4.02402,53.6,325.38,1.45125906,2.217557
4.046007,54.88,330.1,1.44681503,2.201
4.039056,53.2,331.93,1.44844064,2.205027
4.043725,54.32,332.75,1.45413003,2.21462
4.054172,54.13,332.68,1.45778657,2.22686
4.052762,53.96,330.85,1.46723244,2.246895
4.063156,49.75,327,1.48222527,2.283679
4.079881,52.4,332,1.48350804,2.283191
4.100238,51.98,336.16,1.48316775,2.277391
4.107992,52.75,336.25,1.49380123,2.303751
4.156846,52.68,339.83,1.49093841,2.291367
4.181545,55,344.9,1.49589559,2.296659
4.180075,54.58,347.01,1.49643081,2.298721
4.152859,52.08,342,1.50214211,2.317142
4.15146,49.15,337.92,1.51205661,2.343322
4.118657,47.66,338.51,1.50804039,2.336071
4.135981,47.7,339.67,1.51040374,2.340297
4.122345,48.42,336.22,1.51320817,2.349976
4.142289,48.3,339.65,1.51813695,2.356867
4.143683,48.46,338.5,1.52769066,2.377827
4.146253,48.79,339.87,1.53046112,2.382542
4.158645,53.46,341.44,1.53025323,2.381878
4.146083,54.4,342.76,1.53165867,2.383132
4.156446,54.37,341.3,1.53864027,2.401332
4.175108,54.4,344.9,1.52419643,2.368962
4.168481,57.33,343.76,1.521821,2.364951
4.158459,57.15,345.27,1.52966167,2.377423
4.166621,56.29,345.5,1.52112923,2.35782
4.156255,56.71,342.5,1.5121142,2.344695
4.172185,54.94,339.9,1.50491931,2.326059
4.185281,57.5,343.9,1.50938206,2.336284
4.175128,57.4,342.25,1.50738645,2.329355
4.17375,55.89,339.5,1.50430328,2.3257
4.16886,56.01,347.7,1.51434427,2.34607
4.155991,55.35,347.5,1.51340289,2.346507
4.117777,54.3,339.73,1.49902259,2.334044
4.086137,45.65,332,1.48572214,2.315613
4.100964,47.5,329.72,1.49464697,2.327392
4.08552,45.39,325.81,1.50191794,2.34864
4.109591,49.23,330.72,1.51406856,2.367696
4.129473,49.34,327.9,1.52771465,2.400333
4.143113,48.27,327.45,1.53567082,2.417273
4.16728,49,329.9,1.54529748,2.437636
4.177036,47.85,332.49,1.55590981,2.459086
4.17475,46.68,338.84,1.55733749,2.453998
4.188804,48.02,338.35,1.55940686,2.456478
4.174298,47.21,338.08,1.57272784,2.487241
4.167835,48.1,342.17,1.57753079,2.498994
4.157935,49.5,343.25,1.5804023,2.506519
4.197019,49,347.31,1.57278804,2.483804
4.204532,50.9,344.48,1.58601557,2.512376
4.190641,50.51,343.9,1.58511704,2.516445
4.181277,49.44,345.58,1.58250888,2.506121
4.194443,47.86,346.55,1.58939933,2.518604
4.215315,48.5,351.1,1.58579344,2.502486
4.233352,48.35,354.85,1.59581377,2.51922
4.237214,48,354.5,1.59035981,2.50482
4.214235,47.57,347.78,1.59156313,2.514293
4.20644,47.08,347,1.60787107,2.556776
4.193144,45.25,342.39,1.60697242,2.561569
4.203179,43.66,337.95,1.59603088,2.536783
4.203833,46.11,340.45,1.59535338,2.532311
4.220738,47.43,346.45,1.59726057,2.532487
4.221638,46.82,349.67,1.59646324,2.528716
4.225555,47.1,350.81,1.59657269,2.522734
4.2181,47.78,349.75,1.60886761,2.551571
4.222531,45.93,346.75,1.6118178,2.559227
4.200501,47.09,345.15,1.60541019,2.548123
4.17334,46.5,342.15,1.59725498,2.533735
4.202767,48.6,346.02,1.5962311,2.51653
4.249214,49.47,351.53,1.58791227,2.488754
4.283893,50.36,353.12,1.59476071,2.493503
4.25273,49.85,349.77,1.59244173,2.50181
4.229084,49.5,349.3,1.59001747,2.496461
4.243645,50.29,348.62,1.59543472,2.503671
4.24993,51.21,347.52,1.5900831,2.489768
4.257376,49.65,349.8,1.58716119,2.479832
4.233535,48.44,347.6,1.58168756,2.476008
4.21409,47,346.4,1.58482077,2.487386
4.210378,47.3,347.8,1.57188938,2.456124
4.21365,48.43,349.83,1.57330717,2.451114
4.18433,49.3,348.57,1.56818531,2.446284
4.197283,49.09,354.59,1.56982496,2.446495
4.238839,48.71,360.95,1.56377142,2.415344
4.260721,47.61,359.85,1.57000883,2.422447
4.303414,50,364.05,1.56907464,2.408478
4.283144,51.95,364.85,1.5743194,2.42884
4.308474,53.14,367.17,1.57946155,2.435097
4.339773,53.85,369,1.59278226,2.458952
4.339268,53.1,368.7,1.58846725,2.446856
4.376833,55,372.55,1.59006617,2.447043
4.351906,54.8,371.64,1.59119541,2.453043
4.347609,54.65,372,1.59031321,2.448916
4.337884,53.26,368.01,1.58809897,2.443472
4.30983,54.35,366.8,1.59194838,2.460411
4.3188,53.58,369.43,1.59380053,2.459283
4.32735,55.46,370.8,1.60038752,2.47235
4.34297,57.82,375.55,1.60493373,2.474394
4.332384,57.88,373.6,1.60715058,2.480377
4.32578,56.81,368.58,1.60382139,2.4751
4.407028,56.72,375.02,1.60269825,2.450944
4.354168,54.6,369.07,1.61727334,2.49739
4.350284,56.25,370.55,1.62192688,2.503554
4.37457,60.06,375.25,1.63115037,2.510689
4.382166,61.65,379.7,1.61671754,2.475814
4.401342,62.58,384.2,1.61551724,2.464547
4.423565,70.5,385.95,1.63082802,2.489161
4.416828,71.6,384.48,1.62591802,2.480713
4.435031,71.07,387.96,1.62734333,2.479231
4.432997,70.68,384.96,1.62349192,2.475175
4.435864,74.28,378.55,1.62302588,2.472311
4.440197,75.65,381.65,1.63119415,2.490458
4.460637,80.71,386.3,1.62329689,2.46675
4.485113,81.56,387.2,1.64250007,2.501332
4.475068,79.79,388.75,1.64306745,2.503092
4.484425,76.38,391.15,1.65697448,2.529059
4.567525,82.89,397.5,1.64671444,2.482105
4.604868,83,402.51,1.62296899,2.417236
4.628127,83.5,402.85,1.64323715,2.445207
4.629836,86.84,410,1.63800975,2.433014
4.635132,87.1,409.1,1.64922469,2.450672
4.640945,89.31,411.2,1.65297475,2.45477
4.626353,90.25,408.19,1.6651326,2.482752
4.675692,92.75,413.87,1.65965985,2.45695
4.688122,88.5,411.85,1.66829432,2.469297
4.676827,86.85,408.48,1.6722155,2.486208
4.680945,89.11,405.1,1.68783317,2.522598
4.710288,89.4,405.9,1.6605449,2.456077
4.736539,91.64,409.65,1.65168174,2.431137
4.765673,96.8,416.64,1.64753271,2.415934
4.749992,96.98,413,1.65367429,2.430143
4.789482,94.25,412.89,1.62110207,2.364969
4.740235,85.75,402.35,1.62705715,2.383821
4.726392,85.61,403.45,1.63067577,2.391244
4.75793,84.78,413.5,1.61559459,2.347139
4.75793,84.78,413.5,1.61559459,2.347054
4.75793,85.34,417.2,1.61559459,2.347054
